instance,algorithm,preset,seed,gd_fixed,igd_fixed,hv_fixed,spread_proxy
A-n36-k5,VEGA,balanced,1013,29.119804982174582,56.038320935542174,10102.402084114308,30.932325479602653
A-n36-k5,VEGA,balanced,1014,8.673804201528302,33.29547529715726,6782.455567098413,24.355642692838842
A-n36-k5,VEGA,balanced,1015,14.98496668637441,84.31904118057939,12656.606921724862,10.029688741426174
A-n36-k5,VEGA,balanced,1016,16.913447079801394,64.43918084152496,3885.0082950181677,85.45542842068498
A-n36-k5,VEGA,balanced,1017,46.533521623480226,120.29916164465104,17775.68702636472,6.855952832379749
B-n45-k6,NSGA2,balanced,1000,116.63298084741967,254.65156233362805,23835.306175714915,13.788425213767932
B-n45-k6,NSGA2,balanced,1001,44.41242081817231,86.8886382762535,13693.277948684306,30.900109342469737
B-n45-k6,NSGA2,balanced,1002,31.433741432277397,69.74200527501438,11922.100542618855,20.764629806405427
B-n45-k6,NSGA2,balanced,1003,142.1424895290148,306.22926491102976,27161.398469520333,9.477991145764145
B-n45-k6,NSGA2,balanced,1004,111.82440916524666,295.4404020468881,27422.43636207946,0.7627850978434344
B-n45-k6,NSGA2,balanced,1005,44.98797968400396,194.4171038771072,19740.01896986066,2.7012422496008632
B-n45-k6,NSGA2,balanced,1006,29.979761878842965,94.82298763689776,13971.029004702741,7.155095115484139
B-n45-k6,NSGA2,balanced,1007,10.741741228132682,19.541000461643417,5017.305573540094,14.117358501145386
B-n45-k6,NSGA2,balanced,1008,32.844572093966285,58.58694002734406,10396.769647502679,26.902653250674245
B-n45-k6,NSGA2,balanced,1009,92.03300800812345,253.6942561480437,25072.957853364776,10.718735272392092
B-n45-k6,NSGA2,balanced,1010,1.4868868247926887,11.04402365915459,3526.5248591543686,32.47582673194485
B-n45-k6,NSGA2,balanced,1011,33.728186051694166,72.11034881048495,12971.123396818679,45.6358116468741
B-n45-k6,NSGA2,balanced,1012,9.036640771778227,12.861413582158564,6314.30551868232,9.065774212234698
B-n45-k6,NSGA2,balanced,1013,15.915565425796236,33.535280603541786,8839.18178935379,16.875560023935225
B-n45-k6,NSGA2,balanced,1014,76.32316350323698,89.89991311952365,12829.905773785435,22.167028488037914
B-n45-k6,NSGA2,balanced,1015,15.977458408114531,54.30825123423247,10552.891961273574,17.645319956479277
B-n45-k6,NSGA2,balanced,1016,35.93105697471715,103.41099183971173,13161.637935754165,20.168622884776997
B-n45-k6,NSGA2,balanced,1017,18.173429552824228,127.33505388549094,14216.454595437974,11.326741001836762
B-n45-k6,NSGA2,balanced,1018,27.890825631313902,83.87156969902847,13288.507059360072,5.801181131557458
B-n45-k6,NSGA2,balanced,1019,12.646206708811844,14.782332866238137,4121.669764000996,21.881669922867438
E-n101-k14,NSGA2,balanced,1000,528.2789391017205,501.81175145818855,29189.10726273031,19.200353471604796
E-n101-k14,NSGA2,balanced,1001,518.8180809933556,589.5170624219393,35122.52722551219,19.969480723774453
E-n101-k14,NSGA2,balanced,1002,292.7984291690822,121.22662683160816,13876.832889756579,48.47319662226265
E-n101-k14,NSGA2,balanced,1003,413.43642277815013,365.56521016122423,23673.8255996358,22.674154062521573
E-n101-k14,NSGA2,balanced,1004,647.7772376265204,690.7852108489677,37550.99540801124,14.942053206841099
E-n101-k14,NSGA2,balanced,1005,416.92405884130284,193.76605267235354,17499.69326861802,87.97445922255724
E-n101-k14,NSGA2,balanced,1006,254.43145020928142,120.58102860171167,14648.089046717292,137.47077065608195
E-n101-k14,NSGA2,balanced,1007,599.9727944962443,651.2660967647302,38083.79261952026,15.278458013004297
E-n101-k14,NSGA2,balanced,1008,266.49141304373796,202.66678689652977,17877.662726879913,54.06324491972683
E-n101-k14,NSGA2,balanced,1009,550.0958316826234,348.568315481871,22792.108289514992,56.39698541389679
E-n101-k14,NSGA2,balanced,1010,408.7648762241961,306.84109730328345,20264.844216959318,44.48153277748723
E-n101-k14,NSGA2,balanced,1011,455.07778190822927,197.923869640099,18213.44618519515,66.28087301233448
E-n101-k14,NSGA2,balanced,1012,478.6227138621356,82.24812307825505,8303.208635387042,126.63608106674901
E-n101-k14,NSGA2,balanced,1013,383.7988214829047,101.9235388022072,13534.69767205601,90.51575342700994
E-n101-k14,NSGA2,balanced,1014,382.3973026461157,212.50235437305133,17491.78919244044,57.83467183899387
E-n101-k14,NSGA2,balanced,1015,596.1036192948511,544.2922213952503,32882.941112602304,35.15506484809087
E-n101-k14,NSGA2,balanced,1016,412.24012463490004,286.6404344704964,21565.348095783665,22.784403733462135
E-n101-k14,NSGA2,balanced,1017,274.9229510464857,130.55206485814597,15430.238167748568,77.97684695362648
E-n101-k14,NSGA2,balanced,1018,418.98762445844517,128.92531440478567,15792.496863871656,106.82113332353838
E-n101-k14,NSGA2,balanced,1019,506.5449472835311,512.4619067283498,29336.22780526461,18.962011814136197
E-n101-k14,VEGA,balanced,1000,74.98849388632887,80.27150244972873,7238.176364637242,47.72618032486962
E-n101-k14,VEGA,balanced,1002,30.388717890267113,21.625299366175916,3521.415181973216,56.226319654915315
E-n101-k14,VEGA,balanced,1003,36.28343652621203,23.871130562361294,3962.97062733603,6.7188483241925905
E-n101-k14,VEGA,balanced,1004,78.88109322215918,91.85596317827503,6309.488873629511,43.788707058172214
E-n101-k14,VEGA,balanced,1005,51.94320216275959,47.77001886079893,5858.704569610674,36.60321513171544
E-n101-k14,VEGA,balanced,1006,56.70564607280028,126.75132869808445,10519.622172299849,4.245634060225822
E-n101-k14,VEGA,balanced,1007,69.79209597589713,67.29870728301775,7411.209911084344,45.76975794093643
E-n101-k14,VEGA,balanced,1008,27.677253407322272,20.93038559766753,2820.2188479276765,26.724046041151382
E-n101-k14,VEGA,balanced,1009,90.38989745082452,51.82952303974877,5608.658374322107,65.077162842898
E-n101-k14,VEGA,balanced,1010,16.537612112888574,31.063009539532917,4736.715626137512,28.6551575808542
E-n101-k14,VEGA,balanced,1011,57.22980836617893,72.43211179285187,6443.103395506026,37.15788543452751
E-n101-k14,VEGA,balanced,1012,99.1389627329532,92.11964039503921,8335.714085817339,70.11626897861179
E-n101-k14,VEGA,balanced,1015,69.36521882802245,35.964145628006825,2808.8088350652656,74.79915866169418
E-n101-k14,VEGA,balanced,1016,59.382351928473796,53.064948989367814,4235.665381907736,79.37015268696175
E-n101-k14,VEGA,balanced,1017,133.4261148027172,97.72901416486094,6690.692406576406,90.74425435460314
E-n101-k14,VEGA,balanced,1018,96.15578095689574,90.06557870842387,6120.388635671744,7.956872587592052
E-n101-k14,VEGA,balanced,1019,149.45786885266511,102.30676268628729,9687.036395669478,69.31968423808641
M-n151-k12,NSGA2,balanced,1000,202.70623418298905,147.01689401493593,21620.703051264518,92.17578382647888
M-n151-k12,NSGA2,balanced,1001,247.5150962260007,340.2769060448457,34058.640426112,55.719413483827545
M-n151-k12,NSGA2,balanced,1002,434.92772101115116,589.4070464677275,43890.498900480394,34.50792268526195
M-n151-k12,NSGA2,balanced,1003,387.5431751322118,597.1583471174754,49471.51475668932,13.499207235823018
M-n151-k12,NSGA2,balanced,1004,256.08687104594117,108.67267723387083,11643.779509171361,129.06503944650305
M-n151-k12,NSGA2,balanced,1005,316.69052204968267,439.45976200452486,37368.887431963965,26.821327891630165
M-n151-k12,NSGA2,balanced,1006,196.14216377840575,296.9573225711717,31151.036056821227,25.03002219823926
M-n151-k12,NSGA2,balanced,1007,172.16386320183653,382.18748049742027,38030.9724299556,27.505945329469448
M-n151-k12,NSGA2,balanced,1008,299.9035279572058,404.2865488432195,38448.364386664885,71.05097195952536
M-n151-k12,NSGA2,balanced,1009,376.2229858911874,231.09031708574105,6630.233533388605,197.81321788895883
M-n151-k12,NSGA2,balanced,1010,211.93666578277387,326.55473812977726,33539.43704606273,31.41521316771454
M-n151-k12,NSGA2,balanced,1011,190.29430872966552,364.48839496778294,35536.97707187335,47.838572914665576
M-n151-k12,NSGA2,balanced,1012,379.9363276329651,577.8881796828638,45236.462543864596,35.84942804532912
M-n151-k12,NSGA2,balanced,1013,334.1192067706531,426.28664431713855,41062.61709245422,51.46016906630669
M-n151-k12,NSGA2,balanced,1014,458.89374541440355,619.7982412484012,50853.69861596315,19.539936389090002
M-n151-k12,NSGA2,balanced,1015,445.8175944522902,664.2105016520982,50544.04140055989,20.475094309420378
M-n151-k12,NSGA2,balanced,1016,219.2436414696005,153.92437208458693,22697.749181857915,63.65567430864872
M-n151-k12,NSGA2,balanced,1017,387.7188531431991,461.0100219338735,42070.5134075593,27.713429535855678
M-n151-k12,NSGA2,balanced,1018,290.7699984186357,512.9535507716034,44786.634594081595,33.081057915731904
M-n151-k12,NSGA2,balanced,1019,465.4620871537998,691.7583437623845,51066.892802625756,9.300802172626495
M-n151-k12,VEGA,balanced,1000,32.4643055576869,118.95526216705406,14805.98129737911,37.90385517634255
M-n151-k12,VEGA,balanced,1001,22.498535981077428,148.5234568168966,19016.583404791523,116.89065708957648
M-n151-k12,VEGA,balanced,1002,39.64677667651755,176.31885325494747,19537.16088331127,34.31294404315019
M-n151-k12,VEGA,balanced,1003,28.41982198369485,252.32426309527727,23801.22937384981,26.12218596553366
M-n151-k12,VEGA,balanced,1004,25.09073207860564,35.020806976275466,4940.049380610681,107.10536464073353
M-n151-k12,VEGA,balanced,1005,48.459737116323716,129.41974003010034,12405.738063243347,74.81284541152903
M-n151-k12,VEGA,balanced,1006,29.132718411091346,161.46017328507725,17463.894057824502,7.814504491619259
M-n151-k12,VEGA,balanced,1009,33.12851389582094,155.3343661617997,17450.096708997586,13.630435433440098
M-n151-k12,VEGA,balanced,1010,52.11441810760026,165.54162045342818,14073.338955207702,48.09354533575847
M-n151-k12,VEGA,balanced,1011,45.90315366987043,222.80594395814168,16885.6461589356,87.37333995084174
M-n151-k12,VEGA,balanced,1012,26.801408091584335,53.09849817893343,6810.874726122851,88.87075588878292
M-n151-k12,VEGA,balanced,1013,109.13921008949552,204.2503797314114,21044.605700951204,83.21454019068986
M-n151-k12,VEGA,balanced,1014,6.379322513890969,107.89585022814575,10744.739488677222,68.04585769403536
M-n151-k12,VEGA,balanced,1015,49.677565462794945,128.57063075088644,16631.216681434595,67.70656006005727
M-n151-k12,VEGA,balanced,1016,37.74571489806531,174.05438250192125,20599.969211675107,27.03727674849062
M-n151-k12,VEGA,balanced,1017,34.625245486928485,189.32011110461448,16644.603902027004,21.668064771534777
M-n151-k12,VEGA,balanced,1018,28.41372436845409,91.76109094296925,11632.993205999883,48.61420216937414
M-n151-k12,VEGA,balanced,1019,21.21440126301829,170.4993997035314,14227.5633563534,41.52733295680613
