instance,algorithm,preset,seed,gd_fixed,igd_fixed,hv_fixed,spread_proxy
A-n32-k5,NSGA2,thorough,1000,168.11837846844986,208.1173714181667,47608.47114571999,12.55545805950161
A-n32-k5,NSGA2,thorough,1001,202.19472910682984,163.21081263130407,42181.61369098399,11.62168252939467
A-n32-k5,NSGA2,thorough,1002,216.88663529241728,129.0639949517435,36228.53007246573,31.050770715899045
A-n32-k5,NSGA2,thorough,1003,205.09062057638596,105.96488416397102,32551.97299536383,27.596475848791332
A-n32-k5,NSGA2,thorough,1004,203.37652662721814,98.80411234991168,25623.579747633223,50.266221596583506
A-n32-k5,NSGA2,thorough,1005,219.91295026955697,217.1266769837268,49067.35365644577,5.952410336389245
A-n32-k5,NSGA2,thorough,1006,187.83484676200186,119.39552452773692,34700.05984330063,26.574721665081196
A-n32-k5,NSGA2,thorough,1007,165.20564281267002,159.03612398291173,41563.87081580546,14.671477987253008
A-n32-k5,NSGA2,thorough,1008,179.25964686337173,96.93229429604092,26583.23138065565,39.063270841732724
A-n32-k5,NSGA2,thorough,1009,200.2353857028705,170.9748474991038,43037.54784806362,16.522095572532354
A-n32-k5,NSGA2,thorough,1010,208.6568433090168,198.53125578521622,46309.4290220197,7.667654825777139
A-n32-k5,NSGA2,thorough,1011,143.66890298594853,72.20560448522556,22918.644741863132,27.04376440792193
A-n32-k5,NSGA2,thorough,1012,193.79851568319725,132.87517613485326,37164.07585585356,18.593183966868146
A-n32-k5,NSGA2,thorough,1013,240.23025890230335,322.79166746022435,59105.06167042813,4.030138546678987
A-n32-k5,NSGA2,thorough,1014,92.6377112879241,83.70993513670935,18930.37224237586,87.86094346885761
A-n32-k5,NSGA2,thorough,1015,166.9422394845189,75.31943870456686,23825.432166194816,30.780098610309793
A-n32-k5,NSGA2,thorough,1016,184.08051024366995,153.6193335339757,40797.05589658941,10.954321019467505
A-n32-k5,NSGA2,thorough,1017,164.52801408373992,161.8528489035618,41641.66670565537,14.664659234478021
A-n32-k5,NSGA2,thorough,1018,172.87405370978036,101.88602014361342,31459.05157482668,24.337900173621634
A-n32-k5,NSGA2,thorough,1019,144.58832886621204,59.3068336406239,16982.614536604924,31.58825611581504
A-n32-k5,VEGA,thorough,1000,19.52637829057697,42.5505729184814,19954.147948250964,17.18931013153579
A-n32-k5,VEGA,thorough,1001,37.192976007236766,61.842816217147025,19497.38628704481,61.27902862458783
A-n32-k5,VEGA,thorough,1002,16.7541121615009,39.40905589458109,16361.530498411415,32.026453935362014
A-n32-k5,VEGA,thorough,1003,29.80399488547953,69.88106175303756,27236.89145088313,14.450125199774178
A-n32-k5,VEGA,thorough,1004,40.15014945989268,54.311217885161795,15483.367892270951,54.30997631704127
A-n32-k5,VEGA,thorough,1006,33.661996121545386,99.71794291536837,31243.558970759506,3.9244880639151334
A-n32-k5,VEGA,thorough,1007,27.968164915852604,58.860823712912264,18848.04313001205,49.429202403583126
A-n32-k5,VEGA,thorough,1008,17.290508355222148,34.10964517014549,14562.801983203035,23.30635731055703
A-n32-k5,VEGA,thorough,1009,35.43794505693066,87.53944450227237,28447.68208290518,3.79530093771137
A-n32-k5,VEGA,thorough,1010,24.344547311140293,47.0368908798002,10259.489745889645,1.1379415329242306
A-n32-k5,VEGA,thorough,1011,25.301201549666317,58.75497058833578,22809.97707416666,43.15033027949385
A-n32-k5,VEGA,thorough,1012,9.676824792699039,23.57737169290003,9637.633762156931,45.34809773085627
A-n32-k5,VEGA,thorough,1013,22.786790107554996,51.928065520825015,11323.787606082049,71.63862382246985
A-n32-k5,VEGA,thorough,1014,18.562118491224773,39.53066654369396,9146.826535923396,56.320779483863554
A-n32-k5,VEGA,thorough,1015,26.95019928948972,60.04278601938707,20693.51875002576,53.196070741143245
A-n32-k5,VEGA,thorough,1016,40.86996475244273,87.03577789917209,25197.00482201885,39.04144274217873
A-n32-k5,VEGA,thorough,1017,38.33290530190334,54.1990231453697,7469.0335824622,79.20243445011536
A-n32-k5,VEGA,thorough,1018,33.09798812696458,101.55360821226841,32267.894871502114,7.706936316260293
A-n32-k5,VEGA,thorough,1019,7.878635682834768,31.597567463176,6089.690897702865,74.52722504193135
A-n36-k5,NSGA2,thorough,1000,120.60864227301494,159.08848414431156,26988.61220872186,14.581568253123047
A-n36-k5,NSGA2,thorough,1001,149.5274503239084,174.617454727987,29428.473968983402,9.902521419858223
A-n36-k5,NSGA2,thorough,1002,153.21202982279434,57.77406879463021,11018.307568341512,28.80930408536654
A-n36-k5,NSGA2,thorough,1003,128.18929897813211,184.6968586805978,29983.458639124845,8.805544573919205
A-n36-k5,NSGA2,thorough,1004,165.92285595628624,130.54407093386016,24971.68222414216,23.85550420314549
A-n36-k5,NSGA2,thorough,1005,165.83312383136632,147.84360670817355,26453.271167333005,11.384577685649507
A-n36-k5,NSGA2,thorough,1006,110.93473195051466,76.33490324562874,15894.482201442921,29.232866807814418
A-n36-k5,NSGA2,thorough,1007,102.48562176361256,97.37289639275248,20338.47468368911,18.837779867920105
A-n36-k5,NSGA2,thorough,1008,133.9190353467852,176.99512277519278,29791.498460673705,7.099147235765206
A-n36-k5,NSGA2,thorough,1009,140.62184151801236,79.66315117755948,14298.504629875057,37.02914960492115
A-n36-k5,NSGA2,thorough,1010,149.07181300817297,224.0550023535917,33153.568792464735,8.656985722916996
A-n36-k5,NSGA2,thorough,1011,149.16158440332197,216.03144883625126,32195.484842760274,5.683870472215671
A-n36-k5,NSGA2,thorough,1012,72.76823248975444,117.59830867013306,24016.79929853895,13.442831247930348
A-n36-k5,NSGA2,thorough,1013,139.167535143988,175.18922492376322,29450.13820232034,9.601973692838689
A-n36-k5,NSGA2,thorough,1014,88.38133856373848,63.02411240966944,5635.502878058793,54.17778398806727
A-n36-k5,NSGA2,thorough,1015,135.89401355737203,80.76165531473572,14509.65817914407,37.21241407359343
A-n36-k5,NSGA2,thorough,1016,131.78620623643582,138.82848063273502,25306.036534542385,22.302385543297017
A-n36-k5,NSGA2,thorough,1017,112.82781735655131,77.18758395555619,16205.588541048595,32.451950261592955
A-n36-k5,NSGA2,thorough,1018,179.349223999587,183.5482002468849,29405.983703517766,12.938796389590207
A-n36-k5,NSGA2,thorough,1019,72.60037149716626,79.36825119379083,17690.92374478166,24.059062394446546
A-n36-k5,VEGA,thorough,1000,20.25261431540631,63.407953893386164,13766.581164610961,40.93050443739658
A-n36-k5,VEGA,thorough,1001,30.59995100798178,102.80334600693057,18913.120455517306,18.96783850162013
A-n36-k5,VEGA,thorough,1002,25.325321007237807,48.78929186939395,12406.167534985789,24.58374890948172
A-n36-k5,VEGA,thorough,1003,12.568570562205938,46.46430136341942,11523.238455044564,31.05285705093971
A-n36-k5,VEGA,thorough,1004,29.05165309477069,100.55357723970921,19238.54695704374,22.249593703207793
A-n36-k5,VEGA,thorough,1005,46.39236364015371,87.3959853042872,16024.908604889126,60.79977268454368
A-n36-k5,VEGA,thorough,1006,3.8630732511576578,20.93285647905843,5537.6598940971535,48.27529574439726
A-n36-k5,VEGA,thorough,1008,14.611806340391306,30.91037818684824,6922.284068711451,48.442831965192724
A-n36-k5,VEGA,thorough,1009,15.788339175201784,31.618030964909586,7438.851104851782,45.1248240592423
A-n36-k5,VEGA,thorough,1010,19.916195253444748,48.36037723002021,9133.062317356264,36.06477790286139
A-n36-k5,VEGA,thorough,1011,35.15512935911369,103.68823934235485,17769.34420513239,63.04167431950461
A-n36-k5,VEGA,thorough,1012,28.26561430485008,77.37059561125979,15346.922365860964,52.450228885089196
A-n36-k5,VEGA,thorough,1013,10.896990791991659,47.142815011401325,10094.80127106885,31.31845730334912
A-n36-k5,VEGA,thorough,1014,42.84818533326502,41.4887276017494,8326.895300398222,33.08137763171879
A-n36-k5,VEGA,thorough,1015,14.44305279265329,84.186892585702,16813.849267970276,9.977105006218368
A-n36-k5,VEGA,thorough,1017,19.63191081475836,31.83445130915966,4276.333823355286,33.38931476861554
A-n36-k5,VEGA,thorough,1018,21.24139761218288,52.36214698946414,8091.75862649753,15.121244977245347
A-n36-k5,VEGA,thorough,1019,7.612439651411645,20.808280824858613,5089.199188929541,31.821697561436523
B-n45-k6,NSGA2,thorough,1000,197.407314770457,379.70407810987336,34428.63646724798,24.993871266043893
B-n45-k6,NSGA2,thorough,1001,271.94089505936597,470.7167448414325,36874.54614331922,3.479769636744295
B-n45-k6,NSGA2,thorough,1002,330.3508466067017,546.834410771254,41595.717710731195,6.6493375269830315
B-n45-k6,NSGA2,thorough,1003,273.63333049768056,484.8661501224429,39845.13988543037,22.246554996193172
B-n45-k6,NSGA2,thorough,1004,323.5807559785201,521.6971577098745,43245.70507057747,10.074248040611973
B-n45-k6,NSGA2,thorough,1005,374.5442885973909,587.4251736080311,43481.101078258376,12.279254189891788
B-n45-k6,NSGA2,thorough,1006,267.9041080010714,389.1033711511493,32960.46347343562,6.521585172993783
B-n45-k6,NSGA2,thorough,1007,117.42758517679076,331.98399732037905,29610.810790083528,10.429362197510455
B-n45-k6,NSGA2,thorough,1008,263.31123355251,479.4671841008338,40213.77797080747,46.69991279609771
B-n45-k6,NSGA2,thorough,1009,285.1755900881299,429.67033933245574,35617.425801242534,13.43177633047479
B-n45-k6,NSGA2,thorough,1010,195.8106984992065,364.06694253292335,30923.079839895494,73.24104219680878
B-n45-k6,NSGA2,thorough,1011,204.53256544394915,310.2154438901185,30725.20510579271,22.44373633956198
B-n45-k6,NSGA2,thorough,1012,201.73872321937952,213.0998984632549,19770.797251790045,40.899499851745254
B-n45-k6,NSGA2,thorough,1013,99.47666362228942,216.13855011438855,22411.535432868877,29.714681178745646
B-n45-k6,NSGA2,thorough,1014,210.09858859124628,187.13802178760852,18354.65598000442,44.50055728621228
B-n45-k6,NSGA2,thorough,1015,366.9812188894902,594.6405637883041,43364.09365334636,7.755483417128408
B-n45-k6,NSGA2,thorough,1016,349.35022840159064,544.5484518200255,44878.03318068411,4.938782060529855
B-n45-k6,NSGA2,thorough,1017,160.283723228681,330.3387704575951,32359.79230430608,8.344346504158244
B-n45-k6,NSGA2,thorough,1018,147.673129993934,253.60001802726347,25095.519963916617,20.289717481510806
B-n45-k6,NSGA2,thorough,1019,183.95221007406178,388.5867424619187,26676.1359195973,8.862494467967885
E-n101-k14,NSGA2,thorough,1000,520.252851543851,547.6900559709306,51108.03665291694,17.56147311748577
E-n101-k14,NSGA2,thorough,1001,323.60998342419,107.15938050158361,29133.352225036666,40.845747749256034
E-n101-k14,NSGA2,thorough,1002,510.77214715730196,535.114816412803,54619.03590002216,11.882261608073373
E-n101-k14,NSGA2,thorough,1003,188.83781636420423,82.78188397524819,26896.987147055046,41.367855884969174
E-n101-k14,NSGA2,thorough,1004,97.7924552048805,70.5079839665238,26985.472227509206,67.8455873416411
E-n101-k14,NSGA2,thorough,1005,156.35422619887618,73.99080661481199,26326.307421669724,48.97303666605124
E-n101-k14,NSGA2,thorough,1006,297.37932264094326,85.94680022028447,26339.661921174345,65.91997294286584
E-n101-k14,NSGA2,thorough,1007,292.1561630818412,277.8023849906742,37873.902797885115,15.612793341089766
E-n101-k14,NSGA2,thorough,1008,275.92980947805324,201.54958307922536,37473.39601435107,27.807272914431525
E-n101-k14,NSGA2,thorough,1009,117.36354450308396,56.412328710918686,22260.297280027735,44.84486334088558
E-n101-k14,NSGA2,thorough,1010,248.98936256187125,105.20012600220531,29865.018240633573,46.515386389016484
E-n101-k14,NSGA2,thorough,1011,500.47089536077624,527.1126461842545,51245.196473732,20.51187799573755
E-n101-k14,NSGA2,thorough,1012,467.22993622840977,573.3173099062768,49652.119127349004,44.18035215698554
E-n101-k14,NSGA2,thorough,1013,196.86181089499982,93.60847586640948,30039.01867157884,68.875484245796
E-n101-k14,NSGA2,thorough,1014,493.66573679228617,551.080274643942,51906.0287243886,17.75165352203272
E-n101-k14,NSGA2,thorough,1015,222.1830239614804,195.09374302975206,36164.23878117395,19.257021504941765
E-n101-k14,NSGA2,thorough,1016,421.3792129410055,538.6019517198804,54341.617407528545,19.55845770162894
E-n101-k14,NSGA2,thorough,1017,208.07719643099986,189.3501976554282,34701.05388664348,38.45707789515069
E-n101-k14,NSGA2,thorough,1018,273.2974012708539,130.4969977328234,32410.240688574868,47.68721068679294
E-n101-k14,NSGA2,thorough,1019,261.7997702967546,135.56582958493644,29931.021137539345,55.81079081373024
E-n101-k14,VEGA,thorough,1001,13.82976666020709,44.26406330973005,11332.105562922905,67.32707240856487
E-n101-k14,VEGA,thorough,1003,5.9518908592186,80.57440827533898,17831.87051927461,2.455638745244306
E-n101-k14,VEGA,thorough,1004,22.72378521477317,98.08492118668671,13043.010262934575,133.90830790785907
E-n101-k14,VEGA,thorough,1005,11.892707303940366,40.603838439244214,11969.06966486042,31.7128353423038
E-n101-k14,VEGA,thorough,1006,39.55641630124905,99.11254362805398,4419.788915887518,193.33473881580105
E-n101-k14,VEGA,thorough,1007,10.535200712438963,55.43776275960488,19874.02383633132,10.167733037852617
E-n101-k14,VEGA,thorough,1008,6.868877044952871,42.654584552836596,15280.163414046412,9.575319871928468
E-n101-k14,VEGA,thorough,1010,8.20458711032128,32.36648028656641,14524.88975000129,21.515469324721256
E-n101-k14,VEGA,thorough,1011,26.57534727435241,62.04026658559897,16957.606395450868,42.19589502696384
E-n101-k14,VEGA,thorough,1013,32.25370512436617,64.42819065647215,13742.422655383225,86.92569394062632
E-n101-k14,VEGA,thorough,1014,8.006509465827579,55.30734299543744,18500.103892276165,22.020852055737738
E-n101-k14,VEGA,thorough,1015,3.7855926538524147,75.62365473217599,17118.55258202279,4.339085371361538
E-n101-k14,VEGA,thorough,1018,7.999331866478276,60.34899509992729,19831.065205870353,25.045843363076806
E-n101-k14,VEGA,thorough,1019,17.89113420189933,77.94447956110244,19177.140285048834,38.70920006249582
M-n151-k12,NSGA2,thorough,1000,257.81809914161147,316.1921181796217,27379.55901832208,43.38119558663354
M-n151-k12,NSGA2,thorough,1001,409.1853422321123,538.696455188203,35993.948315500325,26.071260285079905
M-n151-k12,NSGA2,thorough,1002,415.75809551487777,454.1025600293511,33915.40614140282,29.012946900050107
M-n151-k12,NSGA2,thorough,1003,271.5741576639989,72.32390495338508,9764.907411758102,80.32962198246692
M-n151-k12,NSGA2,thorough,1004,232.29446008713546,150.1742107597543,21536.588202638228,27.557856602512693
M-n151-k12,NSGA2,thorough,1005,509.3274649609499,646.7200799159515,39195.95634065645,8.523011590949729
M-n151-k12,NSGA2,thorough,1006,462.2902672211463,560.1830133063834,35408.31082018596,13.460316299045358
M-n151-k12,NSGA2,thorough,1007,149.73293616046948,177.29893683190673,7826.2424636698925,148.24668490732645
M-n151-k12,NSGA2,thorough,1008,422.9981272015728,385.4855157192198,31658.19846710839,29.282117334996517
M-n151-k12,NSGA2,thorough,1009,216.7690891339691,183.10098963151532,22448.159409980683,37.62941065696209
M-n151-k12,NSGA2,thorough,1010,263.24794600247293,173.0458320264954,5244.410784649169,157.46267030373957
M-n151-k12,NSGA2,thorough,1011,474.2025193342059,599.6093527138182,37962.85022531149,13.669321424787993
M-n151-k12,NSGA2,thorough,1012,287.10520414215654,76.66440449924382,6133.43748322536,153.6985853344557
M-n151-k12,NSGA2,thorough,1013,295.7699227284978,232.6419493652196,24278.262048892822,53.97754629040332
M-n151-k12,NSGA2,thorough,1014,365.7288642441981,122.45886830393027,18482.861140728928,119.30191238756464
M-n151-k12,NSGA2,thorough,1015,374.92336128592365,438.4709261912554,31484.37731634437,37.82050685103776
M-n151-k12,NSGA2,thorough,1016,443.4292336804719,385.4346925836753,30351.95748666941,39.1783666719843
M-n151-k12,NSGA2,thorough,1017,318.2048735314644,280.72493441246274,26147.461690207674,34.58721681665945
M-n151-k12,NSGA2,thorough,1018,613.9671278517478,734.255889109984,43780.44846321909,15.562904613299555
M-n151-k12,NSGA2,thorough,1019,598.0460507092117,200.8667160993059,9256.694085994905,223.73477583536743
M-n151-k12,VEGA,thorough,1000,23.783356219045782,159.0724762922178,11603.049304984186,50.99317594956579
M-n151-k12,VEGA,thorough,1001,17.829014644820045,159.40089300173662,11500.706141417433,6.82818210054423
M-n151-k12,VEGA,thorough,1002,73.56856267917414,149.92500097781374,10541.559226105996,41.65727195524329
M-n151-k12,VEGA,thorough,1004,83.70324242074882,115.45707601542718,8052.296349748721,71.90476944408852
M-n151-k12,VEGA,thorough,1007,35.770463287284706,209.79825265739086,18193.431469081654,21.776569982878424
M-n151-k12,VEGA,thorough,1008,32.56563916601736,144.51986713146954,12221.117077216139,28.52147804195035
M-n151-k12,VEGA,thorough,1010,56.041401195898274,63.89810860292164,8389.942888892245,59.319547651089806
M-n151-k12,VEGA,thorough,1013,50.3339533281282,175.9658187300166,11417.532169812011,28.99743446979053
M-n151-k12,VEGA,thorough,1014,165.9655330522371,280.709184477631,21478.38959231222,73.26216209482328
M-n151-k12,VEGA,thorough,1015,6.768077092180513,19.085991941205844,5151.662281965063,66.95976861979898
M-n151-k12,VEGA,thorough,1016,10.675932580849077,68.80910055480265,7566.395113905111,52.14786221502626
M-n151-k12,VEGA,thorough,1017,48.79472342327373,218.27368281661776,12503.91915310177,17.0937976332418
M-n151-k12,VEGA,thorough,1018,14.323276102525643,93.56239177974531,6887.080041555959,112.06202927070876
M-n151-k12,VEGA,thorough,1019,36.4867503270838,148.26040749260713,14144.64813762738,30.075848128770836
