instance,algorithm,preset,seed,gd_fixed,igd_fixed,hv_fixed,spread_proxy
A-n32-k5,VEGA,fast,1000,15.775150710802187,43.42458540675721,24228.862003091435,49.098231490438984
A-n32-k5,VEGA,fast,1001,42.42726807714656,61.01217117254647,21656.212978209005,32.66035433847856
A-n32-k5,VEGA,fast,1002,28.72271431086995,63.80196185894925,13840.833579446593,80.84933367536546
A-n32-k5,VEGA,fast,1003,29.837224519200504,52.639447800877036,22805.03720129332,13.953386615467545
A-n32-k5,VEGA,fast,1004,22.494715359954114,34.03060885410405,12312.543087501388,19.238438491872778
A-n32-k5,VEGA,fast,1005,15.4762435370892,50.32414588500475,22146.188000429367,28.68207076203552
A-n32-k5,VEGA,fast,1006,43.83154221919048,87.92730542219876,27916.491407785044,30.40556830534174
A-n32-k5,VEGA,fast,1007,26.58040517993445,53.98788402586016,25164.345657683647,11.853312412726101
A-n32-k5,VEGA,fast,1008,23.441418962166818,56.65900227076603,22906.601667996,24.08855640645921
A-n32-k5,VEGA,fast,1009,19.356605024419775,48.44446962547318,19230.590391943086,54.116964561655784
A-n32-k5,VEGA,fast,1010,28.86719769012139,50.933752536040416,23791.474508029445,16.27678353150661
A-n32-k5,VEGA,fast,1011,12.217239754098253,61.68056631614766,23274.827965190274,17.664664025156362
A-n32-k5,VEGA,fast,1012,64.97751401628696,73.95290261683736,22284.19317416149,70.8643944259625
A-n32-k5,VEGA,fast,1013,32.66093984189519,69.73205338515666,17308.238722168826,86.97459817361529
A-n32-k5,VEGA,fast,1014,17.38899270919208,31.68965382254603,17045.272002189122,22.7434836642269
A-n32-k5,VEGA,fast,1015,45.09152827199628,69.16323651127158,27366.390699771564,20.04825906221026
A-n32-k5,VEGA,fast,1016,30.154865438131637,58.07815105201178,25260.44695192899,12.730613882640494
A-n32-k5,VEGA,fast,1017,9.157807563553039,46.963018333061086,6920.946350892575,75.52600580715468
A-n32-k5,VEGA,fast,1018,28.794976899237053,61.25224394540463,20919.312896285912,73.52462386117313
A-n32-k5,VEGA,fast,1019,32.13288226707758,52.123520496892034,15129.896830139967,72.12819944056417
A-n36-k5,NSGA2,fast,1000,136.6130640353878,227.589648420791,45304.1031467015,9.173717795852225
A-n36-k5,NSGA2,fast,1001,121.63013694010024,100.61855889524553,27075.696980879668,28.41267943765013
A-n36-k5,NSGA2,fast,1002,85.32891173597791,174.22610890865556,41695.14467171506,18.050810484581657
A-n36-k5,NSGA2,fast,1003,111.4750254111766,108.2282180704761,33047.62302150617,28.79611668710491
A-n36-k5,NSGA2,fast,1004,122.44926923597733,252.79645343370194,47491.411501035866,4.91183500484008
A-n36-k5,NSGA2,fast,1005,125.33676123373004,145.1615560901602,37938.75748288875,18.316909076320044
A-n36-k5,NSGA2,fast,1006,100.97298247121674,102.50376699049315,26845.27740190987,30.945844629037467
A-n36-k5,NSGA2,fast,1007,85.41641118857297,155.25149687860042,40022.214265646195,15.807533962478018
A-n36-k5,NSGA2,fast,1008,96.73298700471958,169.57535060248335,40374.01000530597,31.465150852709517
A-n36-k5,NSGA2,fast,1009,133.2712576100299,215.69836172489417,44662.8978285292,8.270446534145881
A-n36-k5,NSGA2,fast,1010,68.22915790881034,95.29849164872422,28500.357058567846,43.185413425951296
A-n36-k5,NSGA2,fast,1011,146.45815493842596,165.82662118397937,41122.911542179434,15.470515332519163
A-n36-k5,NSGA2,fast,1012,112.367492747788,140.38376129522123,38434.18867796937,17.852728429854245
A-n36-k5,NSGA2,fast,1013,123.89715325409604,131.96697246127587,23276.175923557967,56.84730575120527
A-n36-k5,NSGA2,fast,1014,122.17833551891626,127.10596771919383,26112.140245114442,60.33591162467121
A-n36-k5,NSGA2,fast,1015,114.05228526644261,105.43801235944427,32078.08721007133,26.693317241137354
A-n36-k5,NSGA2,fast,1016,108.38296110600089,120.28611055522536,34493.693623345855,57.04969851108801
A-n36-k5,NSGA2,fast,1017,100.5259487905489,161.253594343834,39857.88667987062,23.00650319668861
A-n36-k5,NSGA2,fast,1018,141.61994442469225,110.17338525597819,29300.28690522811,24.31301005865766
A-n36-k5,NSGA2,fast,1019,130.63662813091815,227.11021364548336,45721.336213647344,9.952791015085557
A-n36-k5,VEGA,fast,1000,33.171911587644345,100.1002967858693,5169.811981475559,220.54908954119688
A-n36-k5,VEGA,fast,1001,24.99936886596088,112.26850368447388,26626.191525695318,13.02409239070688
A-n36-k5,VEGA,fast,1002,35.56348858563754,96.70208123394009,20486.421041939473,17.245084949826673
A-n36-k5,VEGA,fast,1003,14.984285087395786,76.79461901517547,17184.02943251991,26.243198217936232
A-n36-k5,VEGA,fast,1005,68.55565780086249,209.65604631828614,32455.511050682006,17.383057411682916
A-n36-k5,VEGA,fast,1006,30.2669259817203,97.23942205959843,18155.163177332608,25.537812954601687
A-n36-k5,VEGA,fast,1007,53.097525103132256,110.61089243103781,24974.566719251416,20.513959962995568
A-n36-k5,VEGA,fast,1008,28.014807371553914,124.52306919580616,24585.45268657888,22.25634780331493
A-n36-k5,VEGA,fast,1010,14.223382681026601,103.9042688317782,22867.70958688493,29.50247703249311
A-n36-k5,VEGA,fast,1011,29.83674347265236,112.58877844695705,19951.282238956723,62.94926079419891
A-n36-k5,VEGA,fast,1012,19.41374909301434,103.84997683554064,24459.107857436564,46.669881318511656
A-n36-k5,VEGA,fast,1013,23.477478624288093,25.446096040656112,4678.581076346137,85.38836477209088
A-n36-k5,VEGA,fast,1014,27.22315800917366,81.86585245020692,17256.222613319904,37.76166818985061
A-n36-k5,VEGA,fast,1016,7.070612865910786,82.18464288375004,17028.38352477576,42.775880130550924
A-n36-k5,VEGA,fast,1017,35.18175752778069,147.3391459008312,32539.3513400988,24.61632497728267
A-n36-k5,VEGA,fast,1018,75.15141579575962,120.13206231990064,23973.052912479317,44.12477499257299
B-n45-k6,NSGA2,fast,1001,228.13612407201964,21.213828340268844,3740.8157751514486,67.92914407551359
B-n45-k6,NSGA2,fast,1002,426.70149983330873,401.63383337834904,29438.924159822214,5.2918119726247745
B-n45-k6,NSGA2,fast,1003,110.75676047996546,28.711350125109877,7023.016477273391,53.18594968870769
B-n45-k6,NSGA2,fast,1004,465.87174406476305,449.8986658351827,31301.498795549745,7.323022664218342
B-n45-k6,NSGA2,fast,1005,274.2532210937647,37.67707093240691,8259.469589401122,51.023484112135726
B-n45-k6,NSGA2,fast,1006,383.5530007417685,339.3473396051575,23247.17703192672,7.9578018607083685
B-n45-k6,NSGA2,fast,1007,418.19808834953795,416.1888274513146,23370.926330542763,11.896383541296187
B-n45-k6,NSGA2,fast,1008,139.66342261129353,42.904980345205054,8820.909464683908,26.157808552051794
B-n45-k6,NSGA2,fast,1009,323.97927249854314,254.40037343333964,20077.553698789663,43.368566057075114
B-n45-k6,NSGA2,fast,1010,358.1089780269402,377.44946843111205,27422.116110026614,3.3158730827126255
B-n45-k6,NSGA2,fast,1011,262.3820139645612,80.58411682811571,10469.170863534653,72.27056910462218
B-n45-k6,NSGA2,fast,1012,372.2464916813236,362.524564411096,22005.993934032587,9.397004139730134
B-n45-k6,NSGA2,fast,1013,249.75404416144582,233.20226304202376,17385.085764112337,35.183971803407985
B-n45-k6,NSGA2,fast,1014,288.0053512835796,220.88193090827136,16896.318330607504,6.545383631364794
B-n45-k6,NSGA2,fast,1015,392.5406068271741,384.19209898631453,26390.967664447067,8.718810416812854
B-n45-k6,NSGA2,fast,1016,263.3673493558717,25.344910775423283,6074.0384273005,55.912109330206235
B-n45-k6,NSGA2,fast,1017,399.9382041501887,377.10274647074283,25881.90632543404,21.60017966869456
B-n45-k6,NSGA2,fast,1018,487.628772530335,471.53435310806486,31402.05730971988,7.543127357713121
B-n45-k6,NSGA2,fast,1019,300.18036340182834,70.89052297999673,10954.121841286784,28.004466708988588
E-n101-k14,NSGA2,fast,1000,507.78808853229333,506.9339821740415,30214.183282358157,30.886157817689988
E-n101-k14,NSGA2,fast,1001,477.4925318684975,317.60930873200124,23452.030220070093,64.5997074940678
E-n101-k14,NSGA2,fast,1002,420.04617366253456,276.2200931170682,20270.618812067205,44.720303711859685
E-n101-k14,NSGA2,fast,1003,503.1308898991057,406.235554916478,25512.71958709031,34.16924325714283
E-n101-k14,NSGA2,fast,1004,528.7439239645154,461.9953302682283,27923.873572973578,23.459454580792404
E-n101-k14,NSGA2,fast,1005,507.1688825869728,474.0191584395516,29925.59633615767,14.702789739082617
E-n101-k14,NSGA2,fast,1006,669.0105939694494,648.6021761349174,36086.885770125846,12.019982970031165
E-n101-k14,NSGA2,fast,1007,567.8740653126978,519.7081658022315,30994.91655157564,10.31038170321453
E-n101-k14,NSGA2,fast,1008,568.1760158436889,420.67505301868147,28377.022748717154,52.69646828662899
E-n101-k14,NSGA2,fast,1009,474.85405676427496,442.1867963047313,29414.674159652834,15.005935704651968
E-n101-k14,NSGA2,fast,1010,499.3951313114515,318.36139796558143,22649.072365153388,50.6488451485379
E-n101-k14,NSGA2,fast,1011,653.3538399324891,684.4127035116842,37370.06468035602,10.661188220516234
E-n101-k14,NSGA2,fast,1012,489.9201758311684,350.76856336500856,23976.810007284967,42.89345205269164
E-n101-k14,NSGA2,fast,1013,537.6112738826082,495.1221618781453,30798.606952904185,11.76171944019051
E-n101-k14,NSGA2,fast,1014,508.2931513454773,378.71411126119284,26057.494929178123,20.035447559101016
E-n101-k14,NSGA2,fast,1015,387.887599573152,251.32324609137802,20304.373324971424,63.081946530281286
E-n101-k14,NSGA2,fast,1016,619.2878656249702,548.5695820671071,32518.14278560704,16.444837217235822
E-n101-k14,NSGA2,fast,1017,695.3732044217741,722.9196615731325,42452.672908035645,13.065267312632358
E-n101-k14,NSGA2,fast,1018,485.58927799400465,245.602114699513,20127.279376748815,46.03234733672739
E-n101-k14,NSGA2,fast,1019,546.1843111165705,462.7755893910886,29268.431758548002,48.002390810675195
E-n101-k14,VEGA,fast,1000,43.4542221862144,38.97158470598673,5303.341848359963,47.88266650439602
E-n101-k14,VEGA,fast,1001,46.20847019586433,51.03781961561291,5561.154409495482,41.520482805477144
E-n101-k14,VEGA,fast,1002,9.193493247770641,34.28361380235577,4843.4073607953005,27.379691454095664
E-n101-k14,VEGA,fast,1003,28.195632938477402,19.09203394463802,3297.52010477786,35.33737740434176
E-n101-k14,VEGA,fast,1005,177.06366868485108,85.83172860066337,6787.109561480762,16.101834307979686
E-n101-k14,VEGA,fast,1006,97.96851366284801,28.202346000342235,2853.801055753485,121.59115040964227
E-n101-k14,VEGA,fast,1007,56.96778607922143,51.87026494137249,5637.134348314499,10.555443411465419
E-n101-k14,VEGA,fast,1009,111.83029525628307,93.43432340086422,6630.138875091388,52.417270498322644
E-n101-k14,VEGA,fast,1010,56.070451909147195,26.602060938298273,4463.543292299988,31.15047556735403
E-n101-k14,VEGA,fast,1012,78.40060780677521,96.61175219903703,8525.950062787058,9.640940722249963
E-n101-k14,VEGA,fast,1013,138.24559084132167,64.3125164634329,5448.572322463826,58.788861355822654
E-n101-k14,VEGA,fast,1014,95.43541573313362,72.83150593795342,8172.863540221069,40.90020527437304
E-n101-k14,VEGA,fast,1018,94.50916582479776,110.57958993502602,7264.21128246037,26.523185778935336
E-n101-k14,VEGA,fast,1019,93.7047807401872,81.57597330695073,7961.891189262847,16.190777612179872
M-n151-k12,NSGA2,fast,1000,259.03918837765065,204.70020869705075,25517.03400258913,165.9719185968426
M-n151-k12,NSGA2,fast,1001,381.4879853964167,167.96314723005727,29342.48936468297,99.74606162031026
M-n151-k12,NSGA2,fast,1002,449.75174297716137,357.2957794003964,41959.10403577837,48.962476036472786
M-n151-k12,NSGA2,fast,1003,563.9631384791177,703.7861777944067,58296.31982443154,6.605985650233836
M-n151-k12,NSGA2,fast,1004,479.98764402833126,585.6245357669187,54471.93565506849,20.13196439494128
M-n151-k12,NSGA2,fast,1005,585.0248005306464,639.7533817164175,53665.90026872127,24.01715256348085
M-n151-k12,NSGA2,fast,1006,591.6785349880247,724.9292141306371,56159.76617450852,8.951652185653924
M-n151-k12,NSGA2,fast,1007,326.3185807796604,214.22242820876025,36610.3149000815,41.56607189895004
M-n151-k12,NSGA2,fast,1008,374.5323968734878,464.87080106980153,46958.17972396807,32.82925493680105
M-n151-k12,NSGA2,fast,1009,376.87764398878596,294.75125283763475,39153.17388565819,41.920538871123526
M-n151-k12,NSGA2,fast,1010,496.3802342805071,497.15712447553614,49615.06404033361,16.499541107801758
M-n151-k12,NSGA2,fast,1011,406.6345341224883,415.22122215699625,44685.163576373605,37.8478677006456
M-n151-k12,NSGA2,fast,1012,399.341494788567,427.3086759259364,44625.8731174876,19.30212365007333
M-n151-k12,NSGA2,fast,1013,506.8446622454411,363.0127159175267,43301.66461405907,101.5327633605421
M-n151-k12,NSGA2,fast,1014,499.25325001891053,511.35344196329703,47948.81856570362,38.261876702632236
M-n151-k12,NSGA2,fast,1015,547.6353699945339,601.9249310154848,53801.6326650227,13.549550986198943
M-n151-k12,NSGA2,fast,1016,510.7300745190233,481.1474510567486,50393.52934021041,55.0429891189431
M-n151-k12,NSGA2,fast,1017,302.8912755958392,88.17886445501762,16068.91348190144,98.11423549105467
M-n151-k12,NSGA2,fast,1018,437.1516845993631,487.63616652365124,47405.97101917856,51.15992218043632
M-n151-k12,NSGA2,fast,1019,445.6852883528537,458.53704710394845,48960.967446146526,22.420782684227003
M-n151-k12,VEGA,fast,1000,13.375688462302941,123.5257069191062,17476.698813306113,21.64582732209565
M-n151-k12,VEGA,fast,1002,42.054068948076875,143.74718182935231,19077.63693424151,41.09359340862925
M-n151-k12,VEGA,fast,1003,64.42116868116747,124.2298729399602,4211.035201158244,193.2390019727646
M-n151-k12,VEGA,fast,1004,6.290863970548468,60.38395680295892,10141.72571414073,170.9281241410119
M-n151-k12,VEGA,fast,1005,24.38536507722633,139.34183308143434,28543.396873267888,5.094811348949229
M-n151-k12,VEGA,fast,1006,41.31357007304395,45.9118052385593,9972.668845419257,70.84435353056782
M-n151-k12,VEGA,fast,1007,13.3699765769652,69.56498924579928,12269.208758969833,69.03898746317509
M-n151-k12,VEGA,fast,1009,25.786380519563927,61.480041180558025,14463.096825802204,68.8865013879865
M-n151-k12,VEGA,fast,1010,26.77872010349121,132.87580469006295,19301.597663230383,46.48697793570832
M-n151-k12,VEGA,fast,1011,57.51184353827458,146.42112776158646,20940.362915284266,30.218010189431332
M-n151-k12,VEGA,fast,1012,137.79840899569686,303.7469441940933,26656.547467010805,32.247564833282674
M-n151-k12,VEGA,fast,1013,50.231832058327626,134.82357398866722,19326.326405255455,35.20163878031082
M-n151-k12,VEGA,fast,1014,28.555646412816174,119.02401093530612,19982.2427979452,50.859691996421276
M-n151-k12,VEGA,fast,1015,44.30419099191298,89.63035356857917,18125.52407840137,31.624684087685353
M-n151-k12,VEGA,fast,1017,49.128312202375156,132.44192116553066,20958.436063612487,59.71431920646358
M-n151-k12,VEGA,fast,1018,36.89382627779806,153.16713021871422,18934.373859587224,39.690216161736274
M-n151-k12,VEGA,fast,1019,21.121477615615397,123.14387464505647,19016.05831810422,18.239475857933414
