instance,algorithm,preset,seed,gd_fixed,igd_fixed,hv_fixed,spread_proxy
A-n36-k5,NSGA2,balanced,1003,65.65970752528683,80.37769820372192,23664.160775888733,19.88550613661954
A-n36-k5,NSGA2,balanced,1004,101.24890906662529,77.03953520155423,21495.65325921992,24.58573644319217
A-n36-k5,NSGA2,balanced,1005,209.83211565902442,151.93131694233995,34361.23535761794,10.441533712678167
A-n36-k5,NSGA2,balanced,1006,159.58095319310564,186.42297317281873,38094.338900423354,6.8971288800527875
A-n36-k5,NSGA2,balanced,1007,244.44289820312517,249.66541300004707,43612.16783664836,9.241275062107947
A-n36-k5,NSGA2,balanced,1008,108.365331373245,139.8301864232393,32914.449171741966,10.90088438830455
A-n36-k5,NSGA2,balanced,1009,91.68766588992628,112.56092119095887,29439.936189058917,13.656823690747112
A-n36-k5,NSGA2,balanced,1010,136.4018858316488,184.62443366078756,37570.57446472103,8.633458721715183
A-n36-k5,NSGA2,balanced,1011,196.57455230726185,222.69039257025867,41342.855339370886,4.276676200673783
A-n36-k5,NSGA2,balanced,1012,93.89530744883623,73.62527409535005,23436.689123773358,13.434076804922485
A-n36-k5,NSGA2,balanced,1013,104.4799667549296,100.33829119550728,27757.228315147026,18.600327401964766
A-n36-k5,NSGA2,balanced,1014,177.48762217452705,191.30673772565981,38546.56227244326,6.5566621129473335
A-n36-k5,NSGA2,balanced,1015,122.92095706315726,129.2867474843781,31611.32782891164,10.02726364818092
A-n36-k5,NSGA2,balanced,1016,116.8377723983075,167.18152793860466,35595.69272242479,7.332797147138721
A-n36-k5,NSGA2,balanced,1017,121.78037332090159,77.1609211443011,23564.40049143928,16.717780693583368
A-n36-k5,NSGA2,balanced,1018,71.18881719612128,91.06794191879405,25379.678072041374,18.40607731831829
A-n36-k5,NSGA2,balanced,1019,172.4036055597143,125.66376674037107,30708.171300885395,20.028319175176726
A-n36-k5,VEGA,balanced,1000,58.917329440277314,146.60037262947827,29785.46058552696,19.53705068959402
