instance,algorithm,preset,seed,gd_fixed,igd_fixed,hv_fixed,spread_proxy
B-n45-k6,NSGA2,fast,1004,1414212871.477863,1414212829.7340133,1.1024989120861987e+18,6.698251802896374
B-n45-k6,NSGA2,fast,1005,1414212706.234432,1414212523.1071095,1.1024984567682062e+18,27.919472130432155
B-n45-k6,NSGA2,fast,1006,1414212786.0328114,1414212748.2525558,1.1024987910923533e+18,4.9759913490752545
B-n45-k6,NSGA2,fast,1007,1414212832.0039263,1414212798.417088,1.1024988655829363e+18,7.874898936718073
B-n45-k6,NSGA2,fast,1008,1414212587.837787,1414212530.214119,1.1024984673215825e+18,16.33307377320858
B-n45-k6,NSGA2,fast,1009,1414212734.5591357,1414212689.4150949,1.1024987037231252e+18,17.94973422743757
B-n45-k6,NSGA2,fast,1010,1414212783.5460439,1414212778.2760212,1.1024988356749389e+18,1.4393072370802837
B-n45-k6,NSGA2,fast,1011,1414212746.5559876,1414212561.7627258,1.1024985141689156e+18,37.958155611779006
B-n45-k6,NSGA2,fast,1012,1414212784.7458038,1414212761.5635188,1.1024988108581463e+18,6.010722812684136
B-n45-k6,NSGA2,fast,1013,1414212684.2657452,1414212671.5193248,1.1024986771492571e+18,15.702046678461581
B-n45-k6,NSGA2,fast,1014,1414212720.530624,1414212662.8906217,1.1024986643362788e+18,5.100022395671873
B-n45-k6,NSGA2,fast,1015,1414212802.6920862,1414212781.311851,1.1024988401829243e+18,7.01400042535994
B-n45-k6,NSGA2,fast,1016,1414212693.3819456,1414212505.2845666,1.1024984329641565e+18,29.769914121876607
B-n45-k6,NSGA2,fast,1017,1414212812.5731437,1414212776.0852342,1.1024988324217908e+18,15.970051786016203
B-n45-k6,NSGA2,fast,1018,1414212865.7666352,1414212843.93359,1.1024989331715089e+18,3.8075407455504
B-n45-k6,NSGA2,fast,1019,1414212708.1135356,1414212556.483158,1.1024985063291373e+18,19.343147536519847
B-n45-k6,VEGA,fast,1000,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,fast,1001,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,fast,1002,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,fast,1003,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,fast,1004,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,fast,1005,1414212499.1797364,1414212499.1797366,1.1024984212379804e+18,0.0
B-n45-k6,VEGA,fast,1006,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,fast,1007,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,fast,1008,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,fast,1009,1414212505.9154482,1414212505.9154477,1.1024984312399689e+18,0.0
B-n45-k6,VEGA,fast,1010,1414212508.8861995,1414212508.8861997,1.1024984356513491e+18,0.0
B-n45-k6,VEGA,fast,1011,1414212266.8408,1414212266.8408,1.1024980762319855e+18,0.0
B-n45-k6,VEGA,fast,1012,1414212232.3554838,1414212232.3554838,1.1024980250240041e+18,0.0
B-n45-k6,VEGA,fast,1013,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,fast,1014,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,fast,1015,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,fast,1016,1414212223.015059,1414212223.0150588,1.1024980111541638e+18,0.0
B-n45-k6,VEGA,fast,1017,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,fast,1018,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,fast,1019,1414212224.150586,1414212224.1505857,1.102498012840441e+18,0.0
